price_per_month,deposit,rooms,baths,coord,lat,lng
45300.0,150000.0,3.0,3,"(18.9925124, 72.8183134)",18.9925124,72.81831340000001
69000.0,300000.0,3.0,3,"(19.1190749, 72.8951151)",19.119074899999998,72.8951151
85000.0,300000.0,2.0,2,"(19.0522115, 72.900522)",19.0522115,72.900522
26000.0,100000.0,3.0,3,"(19.0669385, 73.0712642)",19.066938500000003,73.0712642
16500.0,100000.0,2.0,2,"(19.2856374, 72.8691092)",19.2856374,72.86910920000001
21000.0,60000.0,1.0,1,"(19.1454429, 72.99108269999999)",19.1454429,72.99108269999998
13000.0,60000.0,2.0,2,"(18.972009, 73.0348229)",18.972009,73.03482290000001
50000.0,250000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
45000.0,150000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
24000.0,100000.0,2.0,2,"(19.2558392, 72.8522864)",19.2558392,72.85228640000001
50000.0,300000.0,3.0,3,"(19.2108314, 72.874741)",19.2108314,72.874741
15000.0,,2.0,2,"(19.209296, 72.8316078)",19.209296,72.8316078
20000.0,,2.0,2,"(19.0473216, 73.0699046)",19.0473216,73.0699046
17000.0,75000.0,2.0,2,"(19.293624, 72.8714864)",19.293623999999998,72.87148640000001
26000.0,75000.0,2.0,2,"(19.1488782, 72.99698719999999)",19.148878200000002,72.99698719999998
36000.0,200000.0,2.0,2,"(19.1217774, 72.9982407)",19.1217774,72.9982407
36000.0,,3.0,3,"(19.2152559, 72.9918208)",19.2152559,72.9918208
16000.0,100000.0,2.0,2,"(19.0473216, 73.0699046)",19.0473216,73.0699046
20000.0,100000.0,2.0,2,"(19.0720792, 73.07908909999999)",19.072079199999997,73.07908909999998
27500.0,800000.0,4.0,4,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
53000.0,200000.0,3.0,3,"(19.1623701, 72.9376316)",19.1623701,72.9376316
82000.0,500000.0,3.0,3,"(19.1364016, 72.8296252)",19.1364016,72.8296252
52000.0,,2.0,2,"(19.0092335, 73.03314859999999)",19.0092335,73.03314859999998
42000.0,200000.0,2.0,2,"(19.0138738, 73.0213414)",19.013873800000002,73.02134140000001
16000.0,75000.0,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
40000.0,250000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
97000.0,300000.0,4.0,4,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
63000.0,200000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
14500.0,40000.0,1.0,1,"(19.1655736, 72.99108269999999)",19.165573600000002,72.99108269999998
45000.0,200000.0,3.0,3,"(19.0106067, 73.01305789999999)",19.010606699999997,73.01305789999998
24000.0,100000.0,2.0,2,"(19.1112883, 73.0062125)",19.111288300000002,73.0062125
20000.0,100000.0,2.0,2,"(19.0669385, 73.0712642)",19.066938500000003,73.0712642
85000.0,,2.0,2,"(19.0235976, 72.8378125)",19.023597600000002,72.8378125
23000.0,,4.0,4,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
95000.0,300000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
17000.0,70000.0,2.0,2,"(19.2574665, 72.8650191)",19.2574665,72.8650191
65004.0,300000.0,3.0,3,"(19.0552812, 72.8892082)",19.0552812,72.8892082
45400.0,150000.0,3.0,3,"(18.9925124, 72.8183134)",18.9925124,72.81831340000001
28000.0,100000.0,2.0,2,"(19.0125772, 73.0113786)",19.0125772,73.0113786
12500.0,,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
20000.0,70000.0,1.0,1,"(19.0616168, 73.00547449999999)",19.0616168,73.00547449999998
19000.0,100000.0,1.0,1,"(19.0746968, 72.8342071)",19.074696799999998,72.8342071
18000.0,,2.0,2,"(19.0473216, 73.0699046)",19.0473216,73.0699046
88000.0,500000.0,2.0,2,"(19.1364016, 72.8296252)",19.1364016,72.8296252
55000.0,100000.0,2.0,2,"(19.0451663, 73.0121082)",19.0451663,73.0121082
22000.0,60000.0,1.0,1,"(19.1465367, 72.9988323)",19.1465367,72.9988323
27000.0,100000.0,2.0,2,"(19.1191285, 73.0001504)",19.1191285,73.00015040000001
54000.0,250000.0,3.0,3,"(19.2591372, 72.9844401)",19.2591372,72.9844401
93000.0,500000.0,2.0,2,"(19.0099129, 72.8426858)",19.0099129,72.8426858
8000.0,40000.0,1.0,1,"(19.2161427, 73.0989616)",19.2161427,73.0989616
93047.0,400000.0,2.0,2,"(18.9986406, 72.8173599)",18.9986406,72.8173599
23500.0,,4.0,4,"(18.9976573, 72.8375932)",18.9976573,72.8375932
64065.0,300000.0,3.0,3,"(19.1178548, 72.8631304)",19.1178548,72.8631304
12000.0,40000.0,1.0,1,"(19.2161427, 73.0989616)",19.2161427,73.0989616
25000.0,100000.0,1.0,1,"(19.1777575, 72.85117869999999)",19.177757500000002,72.85117869999998
24000.0,80000.0,2.0,2,"(19.1431266, 72.99698719999999)",19.1431266,72.99698719999998
11600.0,500000.0,2.0,2,"(19.1364016, 72.8296252)",19.1364016,72.8296252
38000.0,100000.0,2.0,2,"(19.074447, 72.864102)",19.074447,72.864102
37000.0,150000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
12000.0,,2.0,2,"(18.9986406, 72.8173599)",18.9986406,72.8173599
55000.0,300000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
18500.0,600000.0,4.0,4,"(19.1153798, 72.9091436)",19.1153798,72.9091436
13500.0,40000.0,1.0,1,"(19.159014, 72.9985686)",19.159014000000003,72.9985686
16000.0,100000.0,1.0,1,"(19.2574665, 72.8650191)",19.2574665,72.8650191
20000.0,80000.0,2.0,2,"(19.0353818, 73.0589747)",19.0353818,73.0589747
85000.0,240000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
28000.0,100000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
25000.0,100000.0,1.0,1,"(19.0522115, 72.900522)",19.0522115,72.900522
24500.0,500000.0,4.0,4,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
80000.0,600000.0,2.0,2,"(19.1435906, 72.8246291)",19.143590600000003,72.8246291
30000.0,180000.0,2.0,2,"(19.2308277, 72.9741067)",19.2308277,72.97410670000001
9000.0,50000.0,2.0,2,"(19.4559185, 72.7762815)",19.4559185,72.7762815
70000.0,300000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
85000.0,300000.0,2.0,2,"(19.0235976, 72.8378125)",19.023597600000002,72.8378125
18000.0,700000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
44000.0,150000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
13500.0,,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
16000.0,500000.0,3.0,3,"(19.1075424, 72.8263142)",19.1075424,72.8263142
83600.0,300000.0,3.0,3,"(19.1292037, 72.8393625)",19.129203699999998,72.8393625
48000.0,150000.0,1.0,1,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
60000.0,350000.0,2.0,2,"(19.0497252, 73.0085709)",19.049725199999997,73.00857090000001
80000.0,,3.0,3,"(18.9924132, 72.8547164)",18.992413199999998,72.85471640000002
11000.0,40000.0,2.0,2,"(19.7968929, 72.7451817)",19.796892899999996,72.7451817
22000.0,,3.0,3,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
58000.0,200000.0,3.0,3,"(19.1364016, 72.8296252)",19.1364016,72.8296252
55000.0,,2.0,2,"(19.0840704, 72.8380186)",19.084070399999998,72.8380186
28000.0,200000.0,2.0,2,"(19.2095291, 72.84527059999999)",19.2095291,72.84527059999998
11100.000000000002,500000.0,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
12500.0,,2.0,2,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
75000.0,400000.0,3.0,3,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
8500.0,30000.0,1.0,1,"(19.3561143, 72.8721845)",19.3561143,72.8721845
7500.0,35000.0,2.0,2,"(19.1803182, 73.0758087)",19.1803182,73.07580870000001
58000.0,,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
58500.0,300000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
25000.0,80000.0,1.0,1,"(19.1463269, 72.9966182)",19.1463269,72.9966182
25000.0,80000.0,1.0,1,"(19.1655736, 72.99108269999999)",19.165573600000002,72.99108269999998
20200.0,800000.0,4.0,4,"(19.1364016, 72.8296252)",19.1364016,72.8296252
33500.0,500000.0,3.0,3,"(18.9547975, 72.7984522)",18.9547975,72.7984522
15000.0,,3.0,3,"(18.9976573, 72.8375932)",18.9976573,72.8375932
60000.0,250000.0,2.0,2,"(19.1853779, 72.8584758)",19.1853779,72.8584758
30000.0,100000.0,4.0,4,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
23000.0,,2.0,2,"(19.2095375, 72.864102)",19.2095375,72.864102
53000.0,300000.0,3.0,3,"(19.1725542, 72.942537)",19.1725542,72.942537
31000.0,2000000.0,5.0,5,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
70000.0,300000.0,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
20000.0,,3.0,3,"(19.0439138, 73.0656152)",19.043913800000002,73.0656152
10000.0,500000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
65000.0,200000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
33000.0,150000.0,2.0,2,"(19.219001, 72.96780079999999)",19.219001000000002,72.96780079999998
38000.0,150000.0,2.0,2,"(19.1889541, 72.835543)",19.188954100000004,72.835543
16000.0,70000.0,2.0,2,"(18.9711223, 73.0176515)",18.9711223,73.0176515
38000.0,228000.0,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
28000.0,200000.0,2.0,2,"(19.1853779, 72.8584758)",19.1853779,72.8584758
18000.0,80000.0,2.0,2,"(19.2660464, 72.9845498)",19.266046399999997,72.9845498
37000.0,150000.0,2.0,2,"(19.0284219, 73.0153137)",19.028421899999998,73.0153137
23500.0,100000.0,2.0,2,"(19.1575086, 72.9364598)",19.1575086,72.9364598
85000.0,400000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
36500.0,200000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
19000.0,80000.0,3.0,3,"(18.972009, 73.0348229)",18.972009,73.03482290000001
70000.0,300000.0,4.0,4,"(18.9644251, 72.8421341)",18.964425100000003,72.8421341
30000.0,1.0,2.0,2,"(19.1045461, 73.00329959999999)",19.1045461,73.00329959999998
44000.0,150000.0,2.0,2,"(19.1173012, 72.8840395)",19.1173012,72.8840395
58000.0,200000.0,2.0,2,"(19.1307113, 72.84010099999999)",19.1307113,72.84010099999998
33000.0,125000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
51000.0,200000.0,2.0,2,"(19.0682673, 72.8973302)",19.068267300000002,72.8973302
40000.0,150000.0,2.0,2,"(19.1673307, 72.8767647)",19.1673307,72.8767647
26000.0,125000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
22500.0,130000.0,1.0,1,"(19.2110628, 72.9704161)",19.2110628,72.9704161
63000.0,200000.0,1.0,1,"(18.9746317, 72.80650229999999)",18.9746317,72.80650229999998
36000.0,150000.0,2.0,2,"(19.1979561, 72.87074799999999)",19.197956100000003,72.87074799999998
90000.0,6.0,3.0,3,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
14000.0,50000.0,1.0,1,"(19.1454429, 72.99108269999999)",19.1454429,72.99108269999998
65000.0,300000.0,3.0,3,"(19.1673307, 72.8767647)",19.1673307,72.8767647
42000.0,200000.0,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
35000.0,100000.0,1.0,1,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
17500.0,,3.0,3,"(19.0271915, 72.83847)",19.0271915,72.83847
14500.0,80000.0,2.0,2,"(18.972009, 73.0348229)",18.972009,73.03482290000001
12500.0,400000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
22500.0,80000.0,2.0,2,"(19.1045461, 73.00329959999999)",19.1045461,73.00329959999998
31000.0,100000.0,2.0,2,"(19.0522115, 72.900522)",19.0522115,72.900522
45000.0,150000.0,3.0,3,"(19.1463269, 72.9966182)",19.1463269,72.9966182
45000.0,200000.0,3.0,3,"(19.2108314, 72.874741)",19.2108314,72.874741
7000.0,35000.0,2.0,2,"(19.0007251, 73.1342229)",19.0007251,73.13422290000001
7500.0,30000.0,1.0,1,"(18.972009, 73.0348229)",18.972009,73.03482290000001
22000.0,70000.0,1.0,1,"(19.1431266, 72.99698719999999)",19.1431266,72.99698719999998
68000.0,300000.0,2.0,2,"(19.0088678, 72.8573828)",19.0088678,72.8573828
38000.0,150000.0,2.0,2,"(19.2036077, 72.8266225)",19.2036077,72.8266225
55000.0,,2.0,2,"(19.0271915, 72.83847)",19.0271915,72.83847
14000.0,50000.0,3.0,3,"(18.9809937, 73.0309348)",18.9809937,73.0309348
32000.0,100000.0,2.0,2,"(19.2095375, 72.864102)",19.2095375,72.864102
7000.0,30000.0,1.0,1,"(18.972009, 73.0348229)",18.972009,73.03482290000001
28000.0,150000.0,3.0,3,"(19.2591372, 72.9844401)",19.2591372,72.9844401
20000.0,100000.0,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
12500.0,60000.0,2.0,2,"(19.2679379, 72.9711542)",19.2679379,72.9711542
13000.0,50000.0,2.0,2,"(19.0138356, 73.1013971)",19.013835600000004,73.10139709999999
25000.0,100000.0,1.0,1,"(19.1918831, 72.8320458)",19.191883100000002,72.8320458
14000.0,560000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
17000.0,0.0,1.0,1,"(19.1463269, 72.9966182)",19.1463269,72.9966182
15000.0,70000.0,2.0,2,"(18.9711223, 73.0176515)",18.9711223,73.0176515
43000.0,150000.0,2.0,2,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
25000.0,100000.0,2.0,2,"(19.159014, 72.9985686)",19.159014000000003,72.9985686
26500.0,700000.0,3.0,3,"(19.1075424, 72.8263142)",19.1075424,72.8263142
34995.0,100000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
11000.0,500000.0,2.0,2,"(18.9126831, 72.8212934)",18.9126831,72.8212934
45000.0,,3.0,3,"(19.0092335, 73.03314859999999)",19.0092335,73.03314859999998
48000.0,300000.0,3.0,3,"(19.2313354, 72.86337990000001)",19.2313354,72.86337990000001
17000.0,6000.0,1.0,1,"(19.159014, 72.9985686)",19.159014000000003,72.9985686
21000.0,600000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
36000.0,,2.0,2,"(19.1954727, 72.9652491)",19.1954727,72.9652491
40000.0,200000.0,3.0,3,"(19.2313354, 72.86337990000001)",19.2313354,72.86337990000001
22000.0,135000.0,1.0,1,"(19.2233019, 72.9630347)",19.223301899999996,72.96303470000001
28101.0,100000.0,2.0,2,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
90000.0,500000.0,3.0,3,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
70200.0,500000.0,3.0,3,"(19.2270217, 72.9718923)",19.2270217,72.9718923
13000.0,500000.0,2.0,2,"(18.9067031, 72.8147123)",18.9067031,72.8147123
74800.0,200000.0,2.0,2,"(19.1364016, 72.8296252)",19.1364016,72.8296252
45000.0,150000.0,2.0,2,"(19.1159472, 72.9984633)",19.115947199999997,72.9984633
14000.0,600000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
31000.0,120000.0,2.0,2,"(19.1065984, 73.009686)",19.1065984,73.009686
45000.0,150000.0,3.0,3,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
40000.0,200000.0,2.0,2,"(19.1575086, 72.9364598)",19.1575086,72.9364598
12000.0,50000.0,2.0,2,"(18.9673643, 73.0235553)",18.9673643,73.0235553
27000.0,100000.0,1.0,1,"(19.167873, 72.833711)",19.167873,72.833711
20000.0,75000.0,1.0,1,"(19.1889541, 72.835543)",19.188954100000004,72.835543
45000.0,150000.0,2.0,2,"(19.0682673, 72.8973302)",19.068267300000002,72.8973302
85000.0,300000.0,3.0,3,"(19.0511106, 72.8906849)",19.0511106,72.89068490000001
49999.0,300000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
67000.0,200000.0,3.0,3,"(19.0088678, 72.8573828)",19.0088678,72.8573828
28000.0,125000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
20000.0,1200000.0,3.0,3,"(19.1075424, 72.8263142)",19.1075424,72.8263142
,500000.0,6.0,6,"(19.1662566, 72.8525696)",19.1662566,72.8525696
30000.0,200000.0,2.0,2,"(19.0237174, 73.04039329999999)",19.0237174,73.04039329999998
35000.0,200000.0,2.0,2,"(19.0522244, 72.8950813)",19.052224399999997,72.8950813
40000.0,250000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
62000.0,,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
10000.0,,4.0,4,"(19.0522115, 72.900522)",19.0522115,72.900522
21000.0,,2.0,2,"(19.2152559, 72.9918208)",19.2152559,72.9918208
39000.0,100000.0,2.0,2,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
14000.0,60000.0,2.0,2,"(19.1143852, 72.8497017)",19.114385199999997,72.8497017
11500.0,40000.0,1.0,1,"(19.2161427, 73.0989616)",19.2161427,73.0989616
15200.0,500000.0,5.0,5,"(19.1853779, 72.8584758)",19.1853779,72.8584758
16500.0,75000.0,1.0,1,"(19.202271, 72.8183134)",19.202271,72.81831340000001
15000.0,50000.0,4.0,4,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
58500.0,200000.0,2.0,2,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001
41000.0,200000.0,2.0,2,"(19.0963781, 72.8563994)",19.096378100000003,72.8563994
12500.0,50000.0,1.0,1,"(19.2725034, 72.8611481)",19.272503399999998,72.8611481
70000.0,200000.0,1.0,1,"(18.9553008, 72.8131284)",18.9553008,72.81312840000001
14000.0,400000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
55001.0,200000.0,2.0,2,"(19.0908063, 72.9076669)",19.0908063,72.90766690000001
68500.0,200000.0,3.0,3,"(19.0088678, 72.8573828)",19.0088678,72.8573828
95000.0,300000.0,3.0,3,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
15000.0,350000.0,3.0,3,"(18.9865217, 72.8182877)",18.9865217,72.8182877
47000.0,200000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
13000.0,350000.0,2.0,2,"(18.9746317, 72.80650229999999)",18.9746317,72.80650229999998
17000.0,80000.0,2.0,2,"(19.0726002, 73.0763135)",19.072600199999997,73.0763135
70000.0,250000.0,3.0,3,"(19.076277, 72.8653997)",19.076276999999997,72.8653997
13500.0,50000.0,1.0,1,"(19.021134, 73.028658)",19.021134,73.028658
16500.0,500000.0,4.0,4,"(18.9976573, 72.8375932)",18.9976573,72.8375932
34000.0,200000.0,2.0,2,"(19.1889541, 72.835543)",19.188954100000004,72.835543
25000.0,80000.0,2.0,2,"(19.0138738, 73.0213414)",19.013873800000002,73.02134140000001
28500.0,120000.0,2.0,2,"(19.169394, 72.8783168)",19.169394,72.8783168
78000.0,250000.0,2.0,2,"(19.1438971, 72.8427707)",19.1438971,72.8427707
39000.0,,2.0,2,"(19.2036077, 72.8266225)",19.2036077,72.8266225
21000.0,100000.0,1.0,1,"(19.2477203, 72.85007089999999)",19.2477203,72.85007089999998
13000.0,500000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
21000.0,,1.0,1,"(19.1442848, 72.994035)",19.1442848,72.994035
10000.0,1500000.0,2.0,2,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
40000.0,100000.0,2.0,2,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998
12000.0,35000.0,1.0,1,"(19.1454429, 72.99108269999999)",19.1454429,72.99108269999998
13000.0,40000.0,1.0,1,"(19.1454429, 72.99108269999999)",19.1454429,72.99108269999998
70000.0,300000.0,2.0,2,"(19.1435906, 72.8246291)",19.143590600000003,72.8246291
17000.0,,3.0,3,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
9000.0,50000.0,2.0,2,"(18.9673643, 73.0235553)",18.9673643,73.0235553
35000.0,,2.0,2,"(19.1889541, 72.835543)",19.188954100000004,72.835543
70000.0,15000.0,2.0,2,"(19.076277, 72.8653997)",19.076276999999997,72.8653997
13000.0,60000.0,2.0,2,"(19.2494357, 72.85962789999999)",19.2494357,72.85962789999998
42000.0,100000.0,1.0,1,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
10000.0,500000.0,2.0,2,"(19.0598839, 72.83422209999999)",19.0598839,72.83422209999998
16000.0,60000.0,1.0,1,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
13500.0,,2.0,2,"(19.2412466, 72.97564)",19.2412466,72.97564
31500.0,80000.0,2.0,2,"(19.0552812, 72.8892082)",19.0552812,72.8892082
38000.0,150000.0,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
19000.0,100000.0,1.0,1,"(19.2546655, 72.8538822)",19.2546655,72.8538822
35000.0,150000.0,2.0,2,"(19.0660245, 72.8548711)",19.0660245,72.85487109999998
47000.0,200000.0,2.0,2,"(19.1190749, 72.8951151)",19.119074899999998,72.8951151
17000.0,65000.0,3.0,3,"(18.9711223, 73.0176515)",18.9711223,73.0176515
28000.0,100000.0,2.0,2,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
43000.0,200000.0,3.0,3,"(19.159626, 72.8410352)",19.159626,72.84103520000001
60000.0,,2.0,2,"(18.9498466, 72.8227449)",18.9498466,72.8227449
64000.0,200000.0,2.0,2,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
85000.0,400000.0,2.0,2,"(18.991379, 72.8441629)",18.991379000000002,72.8441629
61000.0,300000.0,2.0,2,"(19.0744426, 72.8604874)",19.0744426,72.86048740000001
21000.0,75000.0,2.0,2,"(19.1889541, 72.835543)",19.188954100000004,72.835543
13000.0,50000.0,1.0,1,"(19.1468808, 72.99108269999999)",19.1468808,72.99108269999998
14000.0,50000.0,1.0,1,"(19.1468808, 72.99108269999999)",19.1468808,72.99108269999998
65500.0,,2.0,2,"(19.0522115, 72.900522)",19.0522115,72.900522
40000.0,150000.0,2.0,2,"(19.2308277, 72.9741067)",19.2308277,72.97410670000001
32000.0,100000.0,1.0,1,"(19.0744426, 72.8604874)",19.0744426,72.86048740000001
32000.0,,3.0,3,"(19.0669385, 73.0712642)",19.066938500000003,73.0712642
45000.0,150000.0,2.0,2,"(19.1889541, 72.835543)",19.188954100000004,72.835543
89000.0,300000.0,3.0,3,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
70000.0,200000.0,3.0,3,"(19.0067804, 73.0146996)",19.006780399999997,73.01469959999999
28000.0,,2.0,2,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
20000.0,800000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
45000.0,150000.0,3.0,3,"(19.0164261, 73.01027160000001)",19.016426100000004,73.01027160000002
12000.0,70000.0,2.0,2,"(18.9711223, 73.0176515)",18.9711223,73.0176515
14000.0,50000.0,1.0,1,"(19.2856374, 72.8691092)",19.2856374,72.86910920000001
27500.0,1650000.0,3.0,3,"(19.110608, 72.83255299999999)",19.110608,72.83255299999998
11500.0,500000.0,2.0,2,"(19.1364016, 72.8296252)",19.1364016,72.8296252
58500.0,250000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
17400.0,1000000.0,6.0,6,"(19.0099129, 72.8426858)",19.0099129,72.8426858
74500.0,,2.0,2,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
38000.0,,3.0,3,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
32000.0,100000.0,2.0,2,"(19.0338457, 73.0195871)",19.0338457,73.0195871
17000.0,100000.0,1.0,1,"(19.2095375, 72.864102)",19.2095375,72.864102
26000.0,100000.0,3.0,3,"(19.0301846, 73.0648774)",19.030184600000002,73.06487740000001
30001.0,125000.0,2.0,2,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
19000.0,100000.0,1.0,1,"(19.2591372, 72.9844401)",19.2591372,72.9844401
90000.0,300000.0,3.0,3,"(19.0447048, 72.9102511)",19.0447048,72.9102511
45000.0,200000.0,2.0,2,"(19.1393862, 72.82939209999999)",19.1393862,72.82939209999998
55000.0,200000.0,2.0,2,"(19.000258, 72.8238143)",19.000258,72.8238143
52000.0,,4.0,4,"(19.1954467, 72.8670558)",19.1954467,72.8670558
16000.0,50000.0,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
56000.0,200000.0,2.0,2,"(19.0511106, 72.8906849)",19.0511106,72.89068490000001
11000.0,50000.0,2.0,2,"(19.2161427, 73.0989616)",19.2161427,73.0989616
35000.0,200000.0,3.0,3,"(19.2308277, 72.9741067)",19.2308277,72.97410670000001
49000.0,200000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
24000.0,100000.0,2.0,2,"(19.2221691, 72.8234835)",19.222169100000002,72.8234835
38000.0,150000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
17500.0,80000.0,1.0,1,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
50000.0,,1.0,1,"(19.032012, 72.8401043)",19.032011999999998,72.8401043
23000.0,60000.0,2.0,2,"(19.1586639, 72.994035)",19.1586639,72.994035
44000.0,150000.0,2.0,2,"(19.0088678, 72.8573828)",19.0088678,72.8573828
48000.0,300000.0,3.0,3,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
65000.0,300000.0,2.0,2,"(18.9865217, 72.8182877)",18.9865217,72.8182877
13000.0,500000.0,3.0,3,"(18.9976573, 72.8375932)",18.9976573,72.8375932
45500.0,,5.0,5,"(19.1153798, 72.9091436)",19.1153798,72.9091436
45000.0,150000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
17500.0,1000000.0,4.0,4,"(19.1153798, 72.9091436)",19.1153798,72.9091436
10000.0,500000.0,3.0,3,"(19.1075424, 72.8263142)",19.1075424,72.8263142
65000.0,100000.0,3.0,3,"(19.1393862, 72.82939209999999)",19.1393862,72.82939209999998
40000.0,200000.0,2.0,2,"(19.0412913, 72.8478554)",19.0412913,72.8478554
12500.0,,3.0,3,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
50000.0,200000.0,2.0,2,"(19.0504858, 72.9104291)",19.0504858,72.9104291
17500.0,600000.0,4.0,4,"(19.0840704, 72.8380186)",19.084070399999998,72.8380186
36000.0,150000.0,1.0,1,"(19.1694475, 72.8678826)",19.1694475,72.86788259999999
25000.0,50000.0,2.0,2,"(19.0473216, 73.0699046)",19.0473216,73.0699046
21999.0,150000.0,1.0,1,"(19.1538107, 72.9504858)",19.153810699999998,72.9504858
25000.0,125000.0,3.0,3,"(19.0387162, 73.0715178)",19.0387162,73.0715178
30000.0,150000.0,1.0,1,"(19.1889541, 72.835543)",19.188954100000004,72.835543
41000.0,125000.0,2.0,2,"(19.1268998, 72.83769819999999)",19.126899800000004,72.83769819999998
92000.0,,3.0,3,"(19.0067804, 73.0146996)",19.006780399999997,73.01469959999999
